4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
4.73321428842135,3.55587041123742E-34
